competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1230,Eredivisie (NL),4876,Jeff Hardeveld,J. Hardeveld,1995-02-27,95.97,23.68,28.81,33,30,3,2542.0,84.73,28.23,25.03,1.67,0.37,17.77,9.73,23.17,54.87,15.23,69.5,3.63,0.47,0.2,0.13
1230,Eredivisie (NL),4912,Jens Toornstra,J. Toornstra,1989-04-04,49.03,11.64,15.91,16,16,0,793.0,49.56,14.38,11.94,1.12,0.06,12.56,9.56,9.69,13.62,33.38,16.19,4.06,0.31,0.19,0.0
1230,Eredivisie (NL),4961,Jeroen Zoet,J. Zoet,1991-01-06,89.21,26.52,25.98,11,11,0,458.0,41.64,13.09,13.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,41.64,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),4976,Jeremiah St. Juste,J. St. Juste,1996-10-19,29.28,7.69,8.16,6,6,0,159.0,26.5,8.0,7.5,0.17,0.0,0.5,1.5,7.0,5.0,3.0,23.5,1.0,0.17,0.0,0.0
1230,Eredivisie (NL),5001,Jetro Willems,J. Willems,1994-03-30,34.07,8.77,9.0,6,6,0,139.0,23.17,8.0,7.17,0.0,0.0,1.0,1.17,7.0,7.33,4.33,18.83,0.83,0.17,0.0,0.0
1230,Eredivisie (NL),5245,Jonathan  de Guzmán,J. de Guzmán,1987-09-13,23.86,7.29,6.31,5,5,0,138.0,27.6,8.2,8.2,0.4,0.2,2.8,0.8,6.2,3.8,19.4,8.2,0.2,0.0,0.0,0.0
1230,Eredivisie (NL),5338,Jordy Clasie,J. Clasie,1991-06-27,71.19,23.62,18.13,12,12,0,1175.0,97.92,34.67,33.33,1.25,0.17,11.25,3.92,29.5,16.0,54.25,43.67,1.17,0.08,0.0,0.0
1230,Eredivisie (NL),5373,Joris van Overeem,J. van Overeem,1994-06-01,97.26,28.2,27.31,33,33,0,3980.0,120.61,39.85,37.18,2.3,0.27,17.64,9.73,32.45,24.97,71.97,48.64,3.18,0.39,0.15,0.0
1230,Eredivisie (NL),5616,Juninho Gracielo Bacuna,J. Bacuna,1997-08-07,60.65,15.29,16.84,13,12,1,728.0,60.67,18.42,15.17,1.25,0.0,10.83,6.17,11.42,13.33,43.42,17.25,2.0,0.42,0.17,0.0
1230,Eredivisie (NL),5964,Kostas Lamprou,K. Lamprou,1991-09-18,98.85,25.86,27.8,1,1,0,37.0,37.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),5984,Kristoffer Peterson,K. Peterson,1994-11-28,53.88,13.21,15.27,34,34,0,1715.0,50.44,18.71,14.12,1.65,0.15,13.79,8.24,11.32,31.03,14.15,36.29,3.09,0.44,0.26,0.03
1230,Eredivisie (NL),6050,Lars Unnerstall,L. Unnerstall,1990-07-20,97.51,29.14,26.22,30,30,0,1209.0,40.3,15.63,15.53,0.0,0.0,0.0,0.0,16.53,0.0,0.0,40.3,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),6201,Lewis Holtby,L. Holtby,1990-09-18,68.08,18.05,19.46,30,29,1,2779.0,95.83,22.66,17.07,1.59,0.17,20.17,22.17,11.9,21.83,75.86,19.97,10.86,1.0,0.38,0.07
1230,Eredivisie (NL),7084,Marvin Peersman,M. Peersman,1991-02-10,91.08,25.43,25.51,32,31,1,2901.0,93.58,29.58,26.74,1.77,0.16,16.42,9.94,25.0,60.45,11.9,81.68,3.45,0.39,0.1,0.06
1230,Eredivisie (NL),7210,Mats Seuntjens,M. Seuntjens,1992-04-17,17.79,4.49,4.05,15,15,0,286.0,19.07,5.87,5.4,1.27,0.07,4.87,3.53,3.33,6.4,10.8,8.27,1.13,0.27,0.27,0.0
1230,Eredivisie (NL),7605,Mike te Wierik,M. te Wierik,1992-06-08,68.04,16.1,19.97,22,22,0,1227.0,55.77,17.0,15.09,0.55,0.05,6.45,5.14,13.77,25.05,9.59,46.18,3.09,0.27,0.05,0.05
1230,Eredivisie (NL),7607,Mike van der Hoorn,M. van der Hoorn,1992-10-15,83.79,22.8,25.24,31,30,1,2361.0,78.7,29.67,28.27,0.47,0.03,2.1,4.67,28.27,8.93,8.63,70.07,3.37,0.2,0.07,0.0
1230,Eredivisie (NL),7608,Mike van Duinen,M. van Duinen,1991-11-06,29.56,7.57,9.0,27,25,2,726.0,29.04,8.24,4.32,0.56,0.16,7.28,11.96,1.2,4.32,22.8,6.24,5.56,0.52,0.32,0.12
1230,Eredivisie (NL),7950,Nick  Viergever,N. Viergever,1989-08-03,72.95,18.77,22.23,27,27,0,1703.0,63.07,22.11,21.7,0.33,0.0,1.07,2.7,22.11,11.7,6.37,56.7,1.89,0.33,0.15,0.0
1230,Eredivisie (NL),8271,Oskar Zawada,O. Zawada,1996-02-01,22.34,6.23,5.25,15,15,0,447.0,29.8,7.4,3.8,0.87,0.2,6.8,17.27,1.0,2.13,23.47,6.33,11.33,0.87,0.67,0.13
1230,Eredivisie (NL),8427,Patrick  van Aanholt,P. van Aanholt,1990-08-29,62.21,14.61,20.1,12,12,0,613.0,51.08,16.92,16.08,1.17,0.17,7.67,5.67,14.42,30.33,8.75,42.33,1.67,0.25,0.0,0.0
1230,Eredivisie (NL),8460,Paul  Gladon,P. Gladon,1992-03-18,37.06,8.8,9.62,31,31,0,1248.0,40.26,13.45,5.61,1.03,0.1,9.35,19.9,1.61,3.97,30.03,10.23,10.97,0.94,0.52,0.03
1230,Eredivisie (NL),8749,Przemysław Tytoń,P. Tytoń,1987-01-04,95.63,30.63,24.47,3,3,0,139.0,46.33,20.0,20.0,0.0,0.0,0.0,0.0,21.67,0.33,0.0,46.33,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),8846,Raheem Sterling,R. Sterling,1994-12-08,51.11,15.31,13.99,8,7,1,460.0,65.71,22.71,18.43,1.43,0.0,19.43,15.43,13.14,30.57,29.57,36.14,5.43,1.0,0.57,0.0
1230,Eredivisie (NL),8917,Remko Pasveer,R. Pasveer,1983-11-08,99.33,25.89,27.87,15,15,0,640.0,42.67,18.8,18.67,0.07,0.0,0.0,0.0,19.33,0.0,0.07,42.6,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),9052,Ricky van Wolfswinkel,R. van Wolfswinkel,1989-01-27,61.34,17.78,16.38,31,31,0,2453.0,79.13,20.94,11.32,1.61,0.06,23.45,34.23,4.81,11.16,56.45,22.68,20.16,1.32,0.65,0.0
1230,Eredivisie (NL),9161,Robin Pröpper,R. Pröpper,1993-09-23,69.08,20.69,17.55,27,27,0,2081.0,77.07,29.81,29.15,0.74,0.04,1.0,1.48,29.89,14.37,6.07,71.0,1.26,0.07,0.0,0.0
1230,Eredivisie (NL),9429,Ryan Thomas,R. Thomas,1994-12-20,86.34,22.14,27.61,27,25,2,2145.0,85.8,23.24,21.32,1.28,0.24,11.96,3.2,18.52,16.52,62.8,23.0,1.0,0.04,0.0,0.0
1230,Eredivisie (NL),9685,Sébastien Haller,S. Haller,1994-06-22,49.78,13.84,13.92,23,23,0,1612.0,70.09,19.39,11.52,1.52,0.22,20.96,24.57,3.65,8.17,57.52,12.57,13.3,1.0,0.61,0.0
1230,Eredivisie (NL),10082,Steven Berghuis,S. Berghuis,1991-12-19,66.08,22.67,17.7,21,20,1,2180.0,109.0,39.15,34.75,3.5,0.25,28.1,18.25,28.45,45.95,51.9,57.1,7.75,0.75,0.45,0.05
1230,Eredivisie (NL),10233,Terence Kongolo,T. Kongolo,1994-02-14,43.28,8.92,13.59,5,5,0,121.0,24.2,6.2,5.4,0.0,0.0,0.4,1.4,5.2,2.8,3.2,21.0,1.2,0.0,0.0,0.0
1230,Eredivisie (NL),10280,Thomas Bruns,T. Bruns,1992-01-07,46.62,11.15,13.85,27,27,0,1315.0,48.7,13.0,10.96,0.74,0.04,11.56,5.48,9.33,13.07,31.85,16.85,1.3,0.04,0.04,0.0
1230,Eredivisie (NL),10309,Thomas Ouwejan,T. Ouwejan,1996-09-30,78.18,24.45,18.96,6,6,0,466.0,77.67,22.33,20.0,1.5,0.33,16.5,9.0,18.67,46.83,13.17,64.5,3.33,0.33,0.17,0.0
1230,Eredivisie (NL),10392,Timon Wellenreuther,T. Wellenreuther,1995-12-03,98.19,28.32,26.5,33,32,1,1344.0,42.0,19.97,19.84,0.03,0.0,0.0,0.0,20.56,0.09,0.03,41.97,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),10410,Tjaronn Chery,T. Chery,1988-06-04,90.7,28.4,19.98,33,29,4,3735.0,128.79,32.55,27.03,3.31,0.34,35.31,28.79,21.66,29.45,87.14,41.66,14.07,1.34,0.55,0.1
1230,Eredivisie (NL),10916,Wout Weghorst,W. Weghorst,1992-08-07,70.8,23.45,18.62,28,27,1,2847.0,105.44,32.56,19.37,3.37,0.44,32.37,44.89,5.74,10.0,76.33,29.11,25.56,2.93,1.3,0.19
1230,Eredivisie (NL),11036,Younes Namli,Y. Namli,1994-06-20,84.46,23.11,23.79,13,12,1,1181.0,98.42,33.25,28.25,3.5,0.58,21.5,9.5,22.67,48.67,43.75,54.67,2.25,0.25,0.08,0.0
1230,Eredivisie (NL),11562,Kasper Dolberg,K. Dolberg,1997-10-06,57.66,18.81,15.62,23,22,1,1854.0,84.27,21.95,12.77,2.0,0.23,22.5,32.32,4.09,9.64,62.55,21.73,19.86,1.09,0.45,0.05
1230,Eredivisie (NL),11565,Mario Engels,M. Engels,1993-10-22,46.31,11.55,12.37,24,24,0,1165.0,48.54,13.96,9.0,1.04,0.12,15.67,13.79,5.62,18.79,23.42,25.12,6.21,0.58,0.33,0.08
1230,Eredivisie (NL),11590,Oleksandr Zinchenko,O. Zinchenko,1996-12-15,12.23,3.81,2.62,2,2,0,34.0,17.0,7.5,7.5,0.0,0.0,1.0,0.5,6.5,11.0,1.5,15.5,0.5,0.0,0.0,0.0
1230,Eredivisie (NL),11599,Samuel Bastien,S. Bastien,1996-09-26,12.3,3.61,2.5,6,6,0,71.0,11.83,2.83,1.83,0.0,0.0,2.5,2.33,1.33,3.17,7.83,4.0,0.33,0.0,0.0,0.0
1230,Eredivisie (NL),11845,Marko Pjaca,M. Pjaca,1995-05-06,38.7,11.73,10.51,26,26,0,1352.0,52.0,17.31,14.77,1.42,0.12,13.69,10.58,11.92,30.04,18.35,33.65,5.42,0.73,0.27,0.08
1230,Eredivisie (NL),12340,Dimitrios Limnios,D. Limnios,1998-05-27,68.56,17.37,20.05,34,34,0,2766.0,81.35,24.53,17.74,1.47,0.24,24.0,13.85,13.5,46.53,30.85,50.5,5.29,0.68,0.29,0.03
1230,Eredivisie (NL),12432,Dani de Wit,D. de Wit,1998-01-28,87.14,22.86,27.21,29,28,1,2973.0,106.18,27.79,18.79,1.89,0.32,27.79,28.39,10.79,29.5,77.25,28.93,16.32,1.21,0.86,0.14
1230,Eredivisie (NL),12447,Jeff Reine-Adélaïde,J. Reine-Adélaïde,1998-01-17,34.42,8.2,7.52,1,1,0,33.0,33.0,13.0,11.0,3.0,0.0,5.0,6.0,8.0,6.0,25.0,8.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),12532,Vasilios Barkas,V. Barkas,1994-05-30,97.03,25.83,29.57,35,34,1,1366.0,40.18,16.24,16.21,0.0,0.0,0.0,0.0,16.82,0.0,0.0,40.18,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),12652,Mauro Jaqueson Júnior Pereira dos Santos,Mauro Júnior,1999-05-06,85.41,29.96,20.4,26,26,0,3235.0,124.42,48.23,46.19,2.5,0.62,18.73,9.19,41.81,53.92,41.27,83.15,2.5,0.46,0.04,0.0
1230,Eredivisie (NL),12684,Armando Obispo,A. Obispo,1999-03-05,53.61,18.93,11.77,17,16,1,1170.0,73.12,23.69,23.0,0.5,0.06,1.0,3.12,22.69,13.56,8.31,64.81,2.44,0.12,0.06,0.06
1230,Eredivisie (NL),13177,Houboulang Mendes,Houboulang Mendes,1998-05-04,20.12,4.62,5.54,6,6,0,81.0,13.5,3.83,3.67,0.33,0.17,3.33,1.33,3.17,9.67,1.33,12.17,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),13487,Kaj Sierhuis,K. Sierhuis,1998-04-27,70.58,17.05,21.49,30,30,0,2499.0,83.3,28.6,14.47,2.47,0.4,24.63,27.57,6.77,14.27,60.63,22.67,13.5,1.37,0.73,0.17
1230,Eredivisie (NL),13503,Philippe Sandler,P. Sandler,1997-02-10,79.59,25.5,17.57,25,22,3,1834.0,83.36,27.95,26.45,0.95,0.18,5.73,3.95,25.64,17.36,21.45,61.91,3.23,0.41,0.14,0.0
1230,Eredivisie (NL),13525,Jordan Lotomba,J. Lotomba,1998-09-29,52.09,14.9,13.98,20,19,1,1079.0,56.79,15.95,14.79,0.63,0.05,6.89,5.32,13.63,29.58,11.05,45.74,2.95,0.32,0.16,0.0
1230,Eredivisie (NL),14268,Ajdin Hrustić,A. Hrustić,1996-07-05,89.37,21.44,25.44,27,27,0,2910.0,107.78,34.96,29.11,2.37,0.26,24.3,15.81,22.44,28.89,75.96,31.81,2.96,0.56,0.11,0.0
1230,Eredivisie (NL),14295,Mohamed Hamdaoui,M. Hamdaoui,1993-06-10,15.81,3.84,3.58,7,7,0,124.0,17.71,4.86,3.43,1.0,0.0,4.71,4.0,2.86,5.86,11.71,6.0,1.29,0.14,0.14,0.0
1230,Eredivisie (NL),14296,Sherel Constancio Floranus,S. Floranus,1998-08-23,93.35,23.4,29.57,32,30,2,2672.0,89.07,25.87,23.67,0.9,0.23,15.93,7.3,22.37,56.47,15.6,73.47,3.17,0.37,0.17,0.03
1230,Eredivisie (NL),14299,Sam Lammers,S. Lammers,1997-04-30,64.97,20.32,17.32,24,24,0,2379.0,99.12,29.08,18.25,2.92,0.5,32.25,42.83,6.08,10.21,81.17,17.96,23.96,2.58,1.33,0.17
1230,Eredivisie (NL),14300,Mitchell van Bergen,M. van Bergen,1999-08-27,85.65,23.65,25.61,28,28,0,2699.0,96.39,33.61,25.64,2.86,0.21,31.64,12.96,22.89,66.64,18.14,78.25,5.79,0.43,0.14,0.04
1230,Eredivisie (NL),14310,Jizz Hornkamp,J. Hornkamp,1998-03-07,65.55,16.19,19.29,22,22,0,1495.0,67.95,20.64,10.59,1.36,0.45,20.77,26.14,3.18,5.64,54.59,13.36,12.05,1.14,0.55,0.18
1230,Eredivisie (NL),14316,Guus Til,G. Til,1997-12-22,82.38,28.82,19.77,29,28,1,3769.0,134.61,33.68,24.39,3.68,0.71,47.18,46.75,14.04,29.68,99.43,35.18,23.71,2.39,1.32,0.29
1230,Eredivisie (NL),14318,Owen Wijndal,O. Wijndal,1999-11-28,77.88,24.76,20.21,18,17,1,1707.0,100.41,30.18,28.24,1.0,0.18,16.18,10.53,26.53,67.53,15.82,84.59,3.71,0.47,0.12,0.0
1230,Eredivisie (NL),14321,Joris Kramer,J. Kramer,1996-08-02,95.7,27.41,27.3,34,33,1,3546.0,107.45,39.55,38.52,0.91,0.21,1.73,3.09,39.0,25.88,8.42,99.03,2.64,0.33,0.09,0.03
1230,Eredivisie (NL),14322,Myron Boadu,M. Boadu,2001-01-14,28.68,9.83,6.52,13,12,1,500.0,41.67,9.58,4.33,0.83,0.08,8.33,25.08,1.17,3.33,31.17,10.5,16.5,0.92,0.42,0.08
1230,Eredivisie (NL),14325,Jasper Schendelaar,J. Schendelaar,2000-09-02,97.8,23.78,29.52,2,2,0,87.0,43.5,16.5,16.5,0.0,0.0,0.0,0.0,17.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14329,Kenzo Goudmijn,K. Goudmijn,2001-12-18,50.64,16.05,14.24,16,16,0,1274.0,79.62,22.44,19.38,1.38,0.0,23.0,9.56,15.31,29.31,49.12,30.5,4.62,0.31,0.06,0.0
1230,Eredivisie (NL),14346,Sydney van Hooijdonk,S. van Hooijdonk,2000-02-06,71.34,18.96,20.79,18,18,0,1693.0,94.06,27.78,14.83,1.83,0.17,26.72,35.94,5.06,10.44,74.0,20.06,16.39,1.5,0.56,0.0
1230,Eredivisie (NL),14369,Mattijs Branderhorst,M. Branderhorst,1993-12-31,98.29,23.86,27.97,24,24,0,790.0,32.92,12.54,12.46,0.0,0.0,0.0,0.0,12.67,0.0,0.12,32.79,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14384,Thomas Buitink,T. Buitink,2000-06-14,21.28,4.44,5.56,8,7,1,154.0,22.0,6.71,3.43,0.14,0.0,5.86,9.29,1.0,5.86,13.57,8.43,3.86,0.43,0.14,0.0
1230,Eredivisie (NL),14403,Calvin Verdonk,C. Verdonk,1997-04-26,99.49,33.37,19.56,4,3,1,425.0,141.67,62.33,61.67,3.0,1.33,2.33,8.33,59.0,39.67,12.0,129.67,2.0,0.0,0.0,0.0
1230,Eredivisie (NL),14405,Dylan Vente,D. Vente,1999-05-09,78.67,23.16,20.97,30,29,1,3099.0,106.86,28.45,16.41,2.28,0.28,32.34,42.86,8.03,13.38,76.76,30.1,23.83,2.24,0.86,0.14
1230,Eredivisie (NL),14420,Finn Stokkers,F. Stokkers,1996-04-18,19.68,5.26,4.61,19,19,0,474.0,24.95,7.21,3.47,0.68,0.0,7.42,12.58,1.05,1.89,17.16,7.79,6.58,0.63,0.26,0.0
1230,Eredivisie (NL),14432,Odysseus Velanas,O. Velanas,1998-06-05,55.35,14.5,17.01,13,12,1,803.0,66.92,21.25,16.67,1.25,0.25,19.33,13.83,12.67,34.08,27.58,39.33,5.08,0.5,0.17,0.08
1230,Eredivisie (NL),14440,Maarten Paes,M. Paes,1998-05-14,100.04,31.79,28.05,13,12,1,713.0,59.42,23.92,23.83,0.0,0.0,0.0,0.0,24.67,0.0,0.0,59.42,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14477,Vito van Crooij,V. van Crooij,1996-01-29,65.48,18.9,18.19,17,15,2,1064.0,70.93,16.33,11.73,1.27,0.13,17.33,23.8,8.87,15.53,51.87,19.07,14.07,0.6,0.27,0.07
1230,Eredivisie (NL),14478,Clint Leemans,C. Leemans,1995-09-15,49.24,13.93,13.04,31,31,0,1950.0,62.9,21.03,19.06,1.03,0.1,7.87,5.23,17.0,15.26,28.81,34.1,1.84,0.26,0.03,0.0
1230,Eredivisie (NL),14483,Thomas van den Belt,T. van den Belt,2001-06-18,71.83,21.91,20.07,31,31,0,2971.0,95.84,25.03,22.48,2.74,0.29,21.39,20.03,18.35,18.13,74.23,21.61,9.1,1.0,0.65,0.06
1230,Eredivisie (NL),14498,Michael Brouwer,M. Brouwer,1993-01-21,75.84,21.48,19.37,2,2,0,54.0,27.0,12.0,12.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,27.0,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14515,Delano van Crooij,D. van Crooij,1991-06-05,97.16,26.02,27.02,1,1,0,105.0,105.0,19.0,14.0,6.0,0.0,19.0,51.0,13.0,16.0,83.0,22.0,28.0,2.0,2.0,0.0
1230,Eredivisie (NL),14520,Evert Linthorst,E. Linthorst,2000-03-03,55.7,15.47,15.98,29,28,1,1860.0,66.43,19.04,18.11,0.79,0.25,6.71,2.86,16.86,13.5,38.71,27.71,0.96,0.07,0.04,0.0
1230,Eredivisie (NL),14524,Simon Janssen,S. Janssen,2000-09-25,44.57,12.35,13.67,12,11,1,458.0,41.64,11.55,10.27,0.73,0.27,10.27,6.27,8.91,29.09,8.27,33.36,2.27,0.18,0.0,0.0
1230,Eredivisie (NL),14525,Sem  Steijn,S. Steijn,2001-11-12,56.6,17.54,14.56,21,21,0,1836.0,87.43,18.81,12.38,2.05,0.38,27.86,37.71,8.19,11.43,70.57,16.86,19.9,1.33,0.71,0.24
1230,Eredivisie (NL),14580,Jari De Busser,J. De Busser,1999-10-21,97.26,27.72,27.79,34,33,1,1544.0,46.79,19.7,19.7,0.06,0.0,0.0,0.0,20.33,0.0,0.06,46.73,0.0,0.0,0.0,0.0
1230,Eredivisie (NL),14601,Takehiro Tomiyasu,T. Tomiyasu,1998-11-05,31.43,9.39,9.34,9,8,1,284.0,35.5,11.25,10.5,0.5,0.0,6.0,1.38,9.38,17.12,10.25,25.25,0.12,0.0,0.0,0.0
1230,Eredivisie (NL),14919,Cyle Christopher Larin,C. Larin,1995-04-17,23.85,7.0,5.76,8,8,0,208.0,26.0,6.62,4.25,1.0,0.0,8.62,12.5,1.5,3.0,20.75,5.25,7.38,1.25,0.62,0.0
1230,Eredivisie (NL),16481,Ibrahim Sadiq,I. Sadiq,2000-05-07,35.75,10.87,9.17,20,20,0,1000.0,50.0,13.65,10.2,1.3,0.05,15.2,12.05,7.65,20.25,22.35,27.65,4.9,0.35,0.2,0.05
1230,Eredivisie (NL),16552,Darko Nejašmić,D. Nejašmić,1999-01-25,90.95,27.76,20.2,29,26,3,2488.0,95.69,30.19,28.46,1.5,0.15,10.5,3.88,26.23,23.69,52.38,43.31,1.69,0.27,0.0,0.0
1230,Eredivisie (NL),16666,Gernot Trauner,G. Trauner,1992-03-25,59.32,16.21,19.08,5,5,0,252.0,50.4,17.8,17.6,0.6,0.0,1.2,2.0,17.4,7.0,5.4,45.0,1.4,0.0,0.0,0.0
1230,Eredivisie (NL),16997,Paweł Bochniewicz,P. Bochniewicz,1996-01-30,10.2,2.65,1.67,1,1,0,13.0,13.0,5.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,10.0,3.0,3.0,1.0,0.0,0.0
1230,Eredivisie (NL),17018,Daniel Bielica,D. Bielica,1999-04-30,98.18,26.11,27.32,33,32,1,1291.0,40.34,13.78,13.75,0.0,0.0,0.0,0.0,14.09,0.0,0.0,40.34,0.0,0.0,0.0,0.0
