competition_edition,league,player_name,player_short_name,player_id,player_birthdate,minutes_full_all,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,psv99_top5,peak_velocity,peak_velocity_top3,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,timetohsrpostcod_top3,explacceltosprint_count_full_all,timetosprint_top3,timetosprintpostcod_top3,cod_count_full_all,timeto505around90_top3,timeto505around180_top3
1265,Primeira Liga (PT),Hélder Luís Lopes Vieira Tavares,Hélder Tavares,4261,1989-12-26,36.86,19,1,4125.63,111.92,703.58,249.79,21.11,60.53,3.37,310.32,24.47,27.08,29.3,28.61,31.6,48.11,2.16,39.16,6.53,1.26,0.69,0.78,0.42,1.44,,15.47,2.0,2.79
1265,Primeira Liga (PT),Ivan Ricardo Neves Abreu Cavaleiro,I. Cavaleiro,4521,1993-10-18,73.11,12,1,7573.33,103.58,1082.33,479.67,48.33,156.0,9.42,635.67,57.75,28.35,29.18,30.17,31.53,85.5,6.25,67.58,14.25,4.75,0.61,0.74,1.33,1.45,1.79,40.75,1.75,2.7
1265,Primeira Liga (PT),Jan Bednarek,J. Bednarek,4703,1996-04-12,93.12,31,1,9654.94,103.68,1237.52,378.65,34.71,89.26,5.03,467.9,39.74,28.3,31.26,30.09,32.77,101.16,4.77,81.06,11.45,3.19,0.69,0.75,0.48,1.39,1.42,25.84,1.87,2.63
1265,Primeira Liga (PT),João Ricardo Silva Afonso,João Afonso,5049,1990-05-28,53.59,13,0,5724.46,106.81,789.77,282.54,25.62,72.31,4.08,354.85,29.69,26.28,28.46,27.22,29.9,65.23,3.46,50.23,7.69,2.0,0.75,0.89,0.46,1.67,,17.54,1.91,2.89
1265,Primeira Liga (PT),João Miguel Coimbra Aurélio,João Aurélio,5053,1988-08-17,77.22,18,3,8079.94,104.63,1184.22,468.5,41.17,152.22,8.06,620.72,49.22,28.19,29.74,29.68,31.47,90.39,5.44,70.89,15.17,3.61,0.73,0.77,1.11,1.37,1.74,29.0,2.01,2.76
1265,Primeira Liga (PT),João Filipe Iria Santos Moutinho,João Moutinho,5071,1986-09-08,76.26,30,1,8766.27,114.95,1141.47,298.4,26.17,49.5,2.6,347.9,28.77,26.01,27.94,27.52,29.2,81.07,2.23,71.47,7.8,1.07,0.68,0.8,0.27,1.67,,25.63,1.94,2.59
1265,Primeira Liga (PT),João Pedro Barradas Novais,João Novais,5072,1993-07-10,30.16,2,0,3282.0,108.83,541.0,146.5,14.0,38.5,2.5,185.0,16.5,27.45,27.45,28.6,,45.5,1.5,30.5,6.5,1.5,,,0.5,,,13.5,,
1265,Primeira Liga (PT),Jonathan Buatu Mananga,Jonathan Buatu,5241,1993-09-27,98.3,31,0,9289.58,94.5,1139.9,391.97,35.26,99.52,5.77,491.48,41.03,28.18,30.02,29.85,31.77,111.03,5.77,86.48,15.16,2.94,0.64,0.78,0.87,1.4,1.44,22.55,1.99,2.73
1265,Primeira Liga (PT),José Miguel da Rocha Fonte,José Fonte,5396,1983-12-22,93.52,17,1,9043.71,96.71,1000.65,311.53,30.06,77.88,5.12,389.41,35.18,27.71,28.9,29.26,30.7,107.59,5.29,86.35,11.24,2.76,0.73,0.83,0.65,1.66,,20.88,2.19,3.17
1265,Primeira Liga (PT),Lucas Eduardo dos Santos João,Lucas João,6359,1993-09-04,21.54,17,2,2301.94,106.86,315.41,130.59,11.88,30.41,1.65,161.0,13.53,27.16,29.34,27.89,31.33,25.59,1.53,21.47,3.24,1.06,0.77,0.79,0.18,1.76,,9.76,2.09,2.87
1265,Primeira Liga (PT),Luuk de Jong,L. de Jong,6512,1990-08-27,56.92,5,0,6679.4,117.35,1164.6,552.2,44.4,65.0,5.0,617.2,49.4,26.04,26.04,27.34,27.93,75.2,5.0,66.6,8.4,2.4,0.91,,0.2,,,34.8,2.17,2.88
1265,Primeira Liga (PT),Nélson Miguel Castro Oliveira,Nélson Oliveira,7902,1991-08-08,55.6,26,0,6029.27,108.45,861.08,391.46,37.96,96.92,6.27,488.38,44.23,27.83,29.22,29.1,30.8,70.27,6.35,56.15,11.65,4.54,0.64,0.69,0.85,1.44,1.44,31.23,1.81,2.8
1265,Primeira Liga (PT),Nicolás Hernán Otamendi,N. Otamendi,8029,1988-02-12,95.66,29,1,9307.76,97.3,1182.24,402.83,36.21,104.03,5.9,506.86,42.1,28.0,30.16,29.66,31.47,106.14,5.24,84.45,13.83,3.45,0.63,0.8,0.62,1.42,,25.97,1.92,2.68
1265,Primeira Liga (PT),Luís Miguel Afonso Fernandes,Pizzi,8729,1989-10-06,33.79,23,0,3670.43,108.64,588.96,144.09,11.61,10.0,0.52,154.09,12.13,24.14,26.14,25.33,27.23,47.04,1.43,39.7,4.17,0.3,0.9,0.9,0.0,,,8.65,2.28,2.96
1265,Primeira Liga (PT),Rafael Alexandre Fernandes Ferreira da Silva,Rafa Silva,8790,1993-05-17,62.67,16,0,7343.88,117.18,1190.75,521.06,53.25,210.19,11.5,731.25,64.75,30.57,32.08,32.11,33.47,80.94,5.75,66.12,15.31,4.62,0.67,0.68,1.56,1.18,1.32,36.12,2.04,2.7
1265,Primeira Liga (PT),Luís Rafael Soares Alves,Rafa Soares,8791,1995-05-09,77.81,23,1,8756.13,112.53,1284.74,530.17,45.26,156.39,8.26,686.57,53.52,27.92,29.56,29.6,31.1,94.61,5.35,75.09,13.48,3.3,0.71,0.8,1.09,1.43,,26.83,2.06,2.62
1265,Primeira Liga (PT),Ricardo Jorge Luz Horta,Ricardo Horta,8983,1994-09-15,83.25,27,1,10463.74,125.69,1761.52,631.63,53.74,167.78,8.96,799.41,62.7,28.03,29.92,29.96,32.3,104.89,4.59,86.26,13.07,2.93,0.6,0.65,0.89,1.29,1.34,42.37,2.02,2.58
1265,Primeira Liga (PT),Rodrigo Cunha Pereira de Pinho,Rodrigo Pinho,9195,1991-05-30,46.6,29,0,4931.21,105.82,679.66,288.52,30.24,112.86,6.14,401.38,36.38,29.75,32.42,30.56,33.17,51.86,4.34,43.17,8.41,2.97,0.58,0.67,0.97,1.27,1.51,19.38,1.9,3.21
1265,Primeira Liga (PT),Rúben Afonso Borges Semedo,Rúben Semedo,9354,1994-04-04,94.1,9,0,9089.0,96.59,985.89,301.56,26.33,72.0,4.33,373.56,30.67,27.8,28.38,29.48,30.2,94.11,4.22,73.0,9.44,3.33,0.76,1.06,0.11,,,16.22,2.01,
1265,Primeira Liga (PT),Seko Mohamed Fofana,S. Fofana,9703,1995-05-07,32.72,11,1,3646.45,111.44,629.73,253.91,21.91,74.82,4.0,328.73,25.91,27.24,29.66,28.45,31.4,42.55,1.73,35.27,6.73,1.18,0.71,0.71,0.64,1.55,1.62,18.09,2.02,2.83
1265,Primeira Liga (PT),Sergi Gómez Solà,Sergi Gómez,9734,1992-03-28,95.58,29,0,9214.86,96.41,888.83,282.72,28.83,94.52,5.1,377.24,33.93,28.43,30.62,29.82,31.97,94.45,4.76,74.55,10.24,3.14,0.56,0.6,0.86,1.41,1.48,21.21,2.0,2.85
1265,Primeira Liga (PT), Theoson-Jordan  Siebatcheu,j.Siebatcheu,10246,1996-04-26,62.51,21,1,6811.0,108.97,1010.14,456.81,39.57,102.9,6.48,559.71,46.05,26.67,28.56,28.1,30.27,81.76,5.86,69.0,12.29,3.29,0.75,0.91,0.38,1.7,,31.1,1.9,2.81
1265,Primeira Liga (PT),Thiago Emiliano da Silva,Thiago Silva,10253,1984-09-22,76.83,7,1,7165.86,93.27,804.29,262.0,23.0,50.43,3.43,312.43,26.43,26.71,27.52,28.39,30.03,79.71,4.14,64.57,10.14,2.43,0.78,,0.43,1.54,,14.86,,3.2
1265,Primeira Liga (PT),Tiago Rafael Maia da Silva,Tiago Silva,10342,1993-06-02,81.42,4,0,9018.75,110.77,1422.25,389.25,34.5,81.25,5.0,470.5,39.5,27.45,27.45,29.73,30.2,90.0,3.5,75.5,12.75,2.0,0.73,,1.0,,,33.5,2.02,2.81
1265,Primeira Liga (PT),António Manuel Fernandes Mendes,Tomané,10459,1992-10-23,72.44,27,2,8140.37,112.37,1161.19,414.07,39.7,109.59,6.41,523.67,46.11,28.08,30.42,29.64,32.07,81.52,5.15,67.85,11.37,2.63,0.69,0.79,0.56,1.44,1.81,26.7,1.82,2.85
1265,Primeira Liga (PT),Vítor Hugo Gomes da Silva,Vítor Gomes,10749,1987-12-25,43.23,6,0,5149.33,119.12,954.33,343.33,27.0,74.33,3.5,417.67,30.5,28.32,28.94,29.58,31.13,58.67,2.0,47.5,8.17,1.0,0.81,,0.17,,,22.33,1.93,2.94
1265,Primeira Liga (PT),Marcos Paulo Mesquita Lopes,Rony Lopes,11220,1995-12-28,70.42,15,1,8132.47,115.49,1276.13,465.6,38.2,102.2,5.87,567.8,44.07,27.31,28.72,28.91,30.57,89.2,4.93,73.0,10.8,3.4,0.73,0.78,1.33,1.37,1.64,32.4,1.93,2.81
1265,Primeira Liga (PT),Duplexe Tchamba Bangou,D. Tchamba,11234,1998-07-10,90.95,5,0,9184.6,100.99,1196.0,363.8,32.4,90.2,5.2,454.0,37.6,29.7,29.7,31.12,31.97,104.8,6.0,80.4,13.4,3.6,0.68,,0.8,,,18.8,2.15,
1265,Primeira Liga (PT),Miguel Ângelo da Silva Rocha,Xeka,11265,1994-11-10,58.77,12,0,6855.75,116.64,1176.58,382.17,33.25,86.0,5.42,468.17,38.67,27.18,28.12,28.68,30.3,79.25,3.0,69.5,6.75,1.92,0.76,0.95,0.42,1.6,,28.75,2.16,2.93
1265,Primeira Liga (PT),Ghislain Konan,G. Konan,11431,1995-12-27,97.76,30,0,9752.13,99.76,1280.8,590.77,56.03,202.03,11.2,792.8,67.23,28.71,30.74,30.52,33.0,114.2,9.17,91.4,22.37,7.03,0.56,0.56,2.6,1.14,1.22,35.43,1.84,2.65
1265,Primeira Liga (PT),Jonathan Panzo,J. Panzo,12196,2000-10-25,86.94,14,0,9096.36,104.62,1100.36,330.43,34.14,98.79,6.07,429.21,40.21,28.09,28.74,29.92,31.0,104.07,4.21,78.36,10.21,1.71,0.72,0.73,0.43,1.3,,31.29,2.11,2.97
1265,Primeira Liga (PT),Javier Sánchez de Felipe,Javi Sánchez,12249,1997-03-14,90.54,15,0,8999.2,99.39,1111.73,321.93,30.47,78.4,4.8,400.33,35.27,27.71,29.36,29.38,31.2,100.6,4.07,83.67,10.73,2.47,0.8,0.89,0.2,,,19.33,2.05,2.78
1265,Primeira Liga (PT),Rafik Guitane,R. Guitane,12464,1999-05-26,66.03,30,0,7208.73,109.17,1011.0,327.7,31.13,69.73,4.17,397.43,35.3,27.15,30.5,28.84,32.07,81.93,5.03,65.23,10.97,3.53,0.6,0.62,0.67,1.28,1.52,31.37,2.01,2.7
1265,Primeira Liga (PT),Pablo Rosario,P. Rosario,12649,1997-01-07,69.22,22,0,7729.82,111.67,1125.23,357.27,32.36,88.64,4.95,445.91,37.32,28.03,29.72,29.8,31.9,81.0,3.73,67.77,10.45,2.55,0.62,0.65,0.86,1.33,1.45,27.59,2.17,2.69
1265,Primeira Liga (PT),Gonçalo Mendes Paciencia,Gonçalo Paciência,12783,1994-08-01,48.03,11,1,5285.0,110.03,858.36,265.45,23.0,23.36,1.91,288.82,24.91,25.04,26.0,26.75,28.23,54.0,2.82,45.73,4.91,1.36,0.75,,0.09,,,17.27,2.0,2.87
1265,Primeira Liga (PT),Yann Karamoh,Y. Karamoh,12812,1998-07-08,18.05,1,0,2221.0,123.05,367.0,166.0,16.0,37.0,3.0,203.0,19.0,27.9,27.9,28.6,,29.0,4.0,18.0,3.0,3.0,,,0.0,,,13.0,,
1265,Primeira Liga (PT),Marios Vrousai,M. Vrousai,12903,1998-07-02,87.92,31,0,9480.23,107.83,1268.52,473.77,44.52,142.9,7.84,616.68,52.35,28.57,31.28,30.15,32.6,99.19,6.19,83.29,17.16,4.23,0.6,0.65,0.9,1.36,1.57,34.71,1.7,2.59
1265,Primeira Liga (PT),Jovane Eduardo Borges Cabral,Jovane Cabral,13285,1998-06-14,67.67,27,0,7015.41,103.67,1086.0,370.85,34.85,65.44,4.3,436.3,39.15,26.16,27.68,27.87,29.97,75.3,3.7,63.67,9.74,2.19,0.66,0.67,0.41,1.52,,29.67,1.89,2.63
1265,Primeira Liga (PT),Jérémy Livolant,J. Livolant,13330,1998-01-09,93.95,31,2,10481.35,111.56,1413.0,644.77,68.87,284.48,16.16,929.26,85.03,29.95,31.62,31.83,33.87,107.35,10.71,83.03,23.03,8.68,0.56,0.56,3.23,1.13,1.19,48.58,1.92,2.63
1265,Primeira Liga (PT),Yanis Begraoui,Y. Begraoui,13354,2001-07-04,86.68,34,0,9420.88,108.69,1339.44,521.12,51.03,148.38,9.03,669.5,60.06,28.7,31.0,30.52,33.03,105.53,8.24,87.59,15.18,5.53,0.6,0.62,1.79,1.17,1.21,42.41,1.95,2.67
1265,Primeira Liga (PT),Carlos Alexandre Reis Pinto,Alex Pinto,13495,1998-07-08,51.79,7,0,6143.43,118.63,999.0,432.14,40.14,153.43,8.57,585.57,48.71,29.86,30.62,31.13,32.93,69.57,6.14,53.71,14.86,4.86,0.61,0.83,1.29,1.4,,30.43,1.96,2.87
1265,Primeira Liga (PT),Naïs Djouahra,N. Djouahra,13919,1999-11-23,86.22,33,1,9516.55,110.37,1410.52,604.88,54.33,186.97,9.97,791.85,64.3,28.56,30.68,30.39,32.77,96.91,6.52,78.24,14.55,4.61,0.59,0.61,1.39,1.25,1.49,40.82,1.82,2.49
1265,Primeira Liga (PT),Paulo André Rodrigues de Oliveira,Paulo Oliveira,13976,1992-01-08,57.43,16,1,5864.44,102.11,709.06,237.81,21.88,60.88,3.88,298.69,25.75,27.32,29.8,28.49,31.1,68.44,3.19,53.19,8.44,2.06,0.74,0.8,0.88,1.61,1.71,16.19,2.1,2.78
1265,Primeira Liga (PT),Giorgi Kochorashvili,G. Kochorashvili,13987,1999-06-29,40.53,17,1,4914.0,121.24,855.59,303.88,24.06,46.88,3.12,350.76,27.18,25.78,27.56,27.11,29.27,51.41,2.12,42.0,6.35,1.41,0.71,0.82,0.35,1.56,,21.0,2.11,2.93
1265,Primeira Liga (PT),Pedro António Pereira Gonçalves,Pedro Gonçalves,14024,1998-06-28,77.91,26,1,8591.81,110.28,1363.96,572.73,53.5,153.31,9.27,726.04,62.77,27.91,29.52,29.81,31.77,101.81,6.15,86.38,15.0,4.5,0.6,0.63,1.31,1.26,1.3,44.88,1.89,2.84
1265,Primeira Liga (PT),Tom van De Looi,T. van de Looi,14273,1999-07-02,94.86,31,1,10962.03,115.56,1827.58,502.16,45.32,100.94,5.74,603.1,51.06,27.31,29.24,29.52,32.1,110.74,4.97,94.45,12.39,3.1,0.59,0.6,0.74,1.25,1.41,39.55,1.89,2.53
1265,Primeira Liga (PT),Sydney van Hooijdonk,S. van Hooijdonk,14346,2000-02-06,42.33,10,0,4587.1,108.36,641.8,236.4,24.4,64.0,4.1,300.4,28.5,28.54,29.96,29.28,31.63,48.9,3.4,40.0,8.8,2.2,0.57,,0.4,1.48,,16.6,2.03,3.02
1265,Primeira Liga (PT),Jakub Brabec,J. Brabec,14875,1992-08-06,93.68,24,1,9556.04,102.0,1140.92,366.46,36.21,101.83,6.67,468.29,42.88,28.09,30.08,29.75,31.73,98.62,4.33,75.54,9.92,2.71,0.59,0.74,0.75,1.45,1.59,24.83,1.84,2.66
1265,Primeira Liga (PT),Georgios Vagiannidis,G. Vagiannidis,15185,2001-09-12,64.78,22,0,7456.14,115.11,1070.18,563.73,53.77,283.27,14.0,847.0,67.77,30.25,32.42,31.55,33.7,78.23,5.18,59.64,17.45,4.09,0.6,0.72,1.55,1.37,1.54,31.73,1.81,2.58
1265,Primeira Liga (PT),Fotis Ioannidis,F. Ioannidis,15295,2000-01-10,42.46,12,1,4601.5,108.37,607.67,291.58,29.75,110.75,6.25,402.33,36.0,29.47,30.84,30.56,32.1,50.67,2.75,43.0,8.0,1.92,0.68,0.71,0.67,1.31,1.32,22.08,1.95,3.02
1265,Primeira Liga (PT),Georgios Liavas,G. Liavas,15373,2001-02-12,37.91,24,0,4519.79,119.22,690.5,200.67,18.54,43.75,2.75,244.42,21.29,26.98,29.92,28.1,30.9,49.88,1.42,41.42,6.0,0.88,0.69,0.76,0.21,1.8,,15.67,1.9,2.69
1265,Primeira Liga (PT),Orest Lebedenko,O. Lebedenko,15485,1998-09-23,38.79,14,0,4438.07,114.42,747.79,349.5,29.57,104.64,6.21,454.14,35.79,27.99,29.3,28.94,30.57,50.79,4.64,38.07,9.14,2.64,0.62,0.66,0.29,1.55,,20.93,1.9,2.59
1265,Primeira Liga (PT),Murilo De Souza Costa,Murilo,16011,1994-10-31,86.85,32,0,9611.94,110.68,1481.25,610.88,57.22,211.81,10.88,822.69,68.09,29.54,31.5,31.57,33.23,97.88,9.0,75.09,17.28,6.91,0.6,0.61,2.06,1.11,1.17,49.56,1.91,2.54
1265,Primeira Liga (PT),Francisco António Machado Mota de Castro Trincão,Francisco Trincão,16014,1999-12-29,91.28,33,1,10238.3,112.16,1576.88,733.12,65.3,203.33,12.55,936.45,77.85,28.63,30.2,30.58,32.13,105.85,6.12,87.3,16.85,4.58,0.67,0.69,1.3,1.26,1.39,54.67,1.89,2.55
1265,Primeira Liga (PT),Diogo Filipe Costa Rocha,Rochinha,16032,1995-05-03,13.07,1,0,1742.0,133.32,304.0,124.0,10.0,31.0,3.0,155.0,13.0,27.9,27.9,28.5,,16.0,1.0,13.0,3.0,0.0,,,0.0,,,12.0,,
1265,Primeira Liga (PT),Marcelo dos Santos Ferreira,Marcelo,16060,1989-07-27,88.73,12,0,8970.83,101.11,1088.33,384.0,35.08,88.25,5.42,472.25,40.5,27.93,29.1,29.61,31.03,100.58,5.42,74.83,14.25,3.08,0.67,0.74,1.17,1.57,1.82,22.92,2.09,2.86
1265,Primeira Liga (PT),Rafael Avelino Pereira Pinto Barbosa,R. Barbosa,16066,1996-03-29,57.39,12,1,6567.08,114.43,1021.0,444.58,43.08,167.17,8.92,611.75,52.0,29.21,30.68,30.55,32.7,79.25,4.33,61.75,15.42,2.67,0.7,0.7,1.25,1.3,1.43,22.75,2.07,2.58
1265,Primeira Liga (PT),Matheus Reis de Lima,Matheus Reis,16180,1995-02-18,62.26,6,2,6967.83,111.91,936.5,396.5,34.67,126.17,6.83,522.67,41.5,29.98,30.72,31.4,32.3,73.17,4.0,59.0,10.0,2.67,0.71,0.87,1.0,1.34,,24.17,2.23,
1265,Primeira Liga (PT),Toni Borevković,T. Borevković,16181,1997-06-18,97.57,1,0,9406.0,96.41,966.0,438.0,42.0,130.0,9.0,568.0,51.0,29.9,29.9,31.0,,116.0,7.0,85.0,16.0,7.0,,,3.0,,,37.0,,
1265,Primeira Liga (PT),Nuno Miguel Gomes dos Santos,Nuno Santos,16183,1995-02-13,18.69,4,0,2118.75,113.38,328.0,176.5,16.25,64.75,4.5,241.25,20.75,29.0,29.0,29.75,30.17,26.0,1.25,22.0,3.25,0.75,,,0.75,,,14.5,2.41,3.05
1265,Primeira Liga (PT),Stephen  Antunes Eustáquio,Stephen Eustáquio,16256,1996-12-21,28.04,8,0,3610.5,128.75,850.5,307.62,23.62,28.25,2.38,335.88,26.0,25.52,26.14,26.81,27.67,40.38,1.88,32.75,5.62,0.88,0.75,,0.25,,,24.25,2.05,2.98
1265,Primeira Liga (PT),Fredrik Aursnes,F. Aursnes,16399,1995-12-10,91.23,27,1,10734.41,117.67,1840.7,632.11,54.63,128.15,8.3,760.26,62.93,27.64,30.14,29.86,32.43,118.48,4.96,101.07,16.19,3.11,0.76,0.78,0.85,1.44,1.5,49.63,1.84,2.61
1265,Primeira Liga (PT),Ianis Stoica,I. Stoica,17113,2002-12-08,56.53,33,0,6008.52,106.29,775.12,319.7,33.88,146.12,7.39,465.82,41.27,30.37,32.8,31.47,33.97,61.39,4.15,46.21,11.06,2.27,0.64,0.65,0.85,1.27,1.33,23.15,2.03,2.7
1265,Primeira Liga (PT),Leandro Barreiro Martins,Leandro Barreiro,17680,2000-01-03,64.75,30,1,7850.4,121.24,1434.5,454.1,38.4,71.27,4.83,525.37,43.23,26.69,29.5,28.27,30.93,82.43,3.77,70.7,13.03,2.33,0.63,0.72,0.53,1.45,1.64,34.93,1.97,2.49
1265,Primeira Liga (PT),Sikou Niakaté,S. Niakaté,18406,1999-07-10,93.05,11,0,9236.27,99.26,1096.91,441.55,42.73,153.82,8.0,595.36,50.73,29.51,30.56,31.14,32.63,111.91,5.64,90.27,15.18,3.27,0.64,0.78,1.18,1.22,1.61,24.36,2.28,3.07
1265,Primeira Liga (PT),João António Antunes Carvalho,João Carvalho,18565,1997-03-09,91.91,33,0,10337.27,112.47,1779.94,607.76,50.91,115.91,7.3,723.67,58.21,26.98,28.66,29.03,31.0,119.94,5.79,94.82,18.03,3.67,0.62,0.7,0.73,1.29,1.59,46.33,1.83,2.6
1265,Primeira Liga (PT),Gil Bastião Dias,Gil Dias,18575,1996-09-28,81.48,32,1,9086.53,111.52,1269.25,621.25,61.97,302.88,14.91,924.12,76.88,30.55,31.92,31.92,33.7,93.94,9.34,75.25,17.62,6.84,0.55,0.6,2.38,1.23,1.37,43.94,1.83,2.55
1265,Primeira Liga (PT),Omar Richards,O. Richards,18769,1998-02-15,50.99,13,1,5727.38,112.33,872.69,332.08,30.77,85.69,5.08,417.77,35.85,28.11,29.7,29.12,31.2,67.15,3.69,53.85,11.31,2.15,0.68,0.72,0.38,1.55,,22.46,2.34,2.68
1265,Primeira Liga (PT),Billal Brahimi,B. Brahimi,18941,2000-03-14,29.84,4,0,3409.5,114.25,510.0,269.0,27.0,133.75,6.0,402.75,33.0,31.7,31.7,32.42,32.87,38.5,3.75,32.75,6.25,3.5,0.7,0.73,1.0,1.35,,17.25,2.39,3.03
1265,Primeira Liga (PT),André Green,A. Green,18992,1998-07-26,50.11,4,1,5746.0,114.67,879.0,336.75,31.25,94.75,5.75,431.5,37.0,28.38,28.38,29.5,29.8,64.5,4.25,51.0,6.75,2.75,0.74,0.74,0.75,1.65,,25.25,2.19,3.02
1265,Primeira Liga (PT),Jaume Grau Ciscar,J. Grau,22091,1997-05-05,79.65,17,1,9922.12,124.56,1707.24,616.65,52.94,145.88,8.41,762.53,61.35,27.55,29.0,29.31,31.3,98.94,4.0,81.29,11.82,2.35,0.63,0.67,0.71,1.36,,48.29,1.84,2.66
1265,Primeira Liga (PT),Francisco Reis Ferreira,Ferro,22134,1997-03-26,68.3,26,1,6404.85,93.77,672.04,247.92,25.38,71.42,4.12,319.35,29.5,28.15,30.98,29.42,32.43,71.0,3.69,57.58,8.96,2.65,0.63,0.71,0.96,1.24,1.32,16.65,2.0,2.88
1265,Primeira Liga (PT),Florentino Ibrain Morris Luís,Florentino,22135,1999-08-19,19.63,3,0,2315.33,117.96,457.0,140.33,12.67,27.0,1.33,167.33,14.0,26.6,26.6,27.27,27.27,29.33,1.33,26.33,3.67,1.0,,,0.67,,,16.33,2.37,
1265,Primeira Liga (PT),Stéphane Diarra,S. Diarra,23035,1998-12-09,19.39,2,0,2257.0,116.39,387.5,176.0,11.5,14.0,1.5,190.0,13.0,25.85,25.85,27.0,,30.0,1.0,19.5,5.5,1.0,,,0.0,,,11.0,,
1265,Primeira Liga (PT),Vangelis Pavlidis,V. Pavlidis,23453,1998-11-21,87.64,32,1,10032.59,114.48,1602.88,619.56,54.25,146.22,8.53,765.78,62.78,27.77,29.84,29.82,31.93,104.47,5.44,87.78,12.28,3.75,0.64,0.64,1.31,1.39,1.47,55.41,1.66,2.75
1265,Primeira Liga (PT),Gaizka Larrazabal Goikoetxea,Gaizka Larrazabal,23747,1997-12-17,93.81,31,2,9612.06,102.46,1313.42,607.03,61.48,275.48,14.9,882.52,76.39,30.46,32.44,32.41,34.57,110.55,9.71,90.61,21.48,7.32,0.59,0.6,3.35,1.09,1.14,41.26,1.74,2.68
